date,order_count,revenue,order_count_roll_mean,order_count_roll_std,order_count_zscore,revenue_roll_mean,revenue_roll_std,revenue_zscore,has_anomaly
2017-02-07,111,16540.43,65.35714285714286,20.322806979265543,2.2458933546642705,11489.657142857144,3007.179159860434,1.6795716479284417,True
2017-02-08,90,14028.61,67.35714285714286,21.32029420657571,1.062033052802504,11753.115714285714,3059.8379234068407,0.7436649726795787,False
2017-02-09,77,10844.17,66.78571428571429,20.91439905691982,0.48838533139235335,11448.297142857144,2908.339052436919,-0.20772239135974913,False
2017-02-10,66,15674.09,67.14285714285714,20.850593582611825,-0.0548117317777569,11656.722142857145,3107.043699710457,1.2929872397730455,False
2017-02-11,45,5233.15,68.28571428571429,18.951064802349705,-1.228728545259744,11608.377142857144,3206.998112859364,-1.9879110989476019,False
2017-02-12,63,16646.33,70.28571428571429,16.485091499844412,-0.4419577704972432,12285.925,3197.0499078459347,1.3638839322773968,False
2017-02-13,76,12885.869999999999,72.07142857142857,15.563588105744623,0.25242067586724226,12355.49357142857,3198.8814781867536,0.16580058754539007,False
2017-02-14,71,14348.69,72.35714285714286,15.499911378690316,-0.0875581043004347,12474.147857142856,3242.6536534264146,0.5780889182772795,False
2017-02-15,60,8031.5199999999995,71.85714285714286,15.79609076691079,-0.7506378022327443,12364.221428571429,3372.159490239628,-1.2848447533730216,False
2017-02-16,52,7455.28,70.71428571428571,16.65222817813592,-1.1238307278816435,12147.900714285715,3592.036688317998,-1.3063955414339254,False
2017-02-17,45,8059.2,69.85714285714286,17.689010681807492,-1.4052308127501745,11907.416428571427,3753.174089945751,-1.0253231894785488,False
2017-02-18,52,8456.59,68.85714285714286,18.30870807044538,-0.920717223317046,11388.800714285715,3687.2995027473694,-0.7952190246821432,False
2017-02-19,40,4477.65,66.35714285714286,19.739094916734874,-1.335276159739076,10983.401428571431,4120.183181918863,-1.578995675998453,False
2017-02-20,63,9157.3,65.07142857142857,19.293140613318382,-0.10736606408179222,10845.634285714286,4148.634785966834,-0.40696141569878463,False
2017-02-21,41,9333.46,60.07142857142857,15.086745510874445,-1.264118133210505,10330.850714285714,3821.9121344254763,-0.26096641660121433,False
2017-02-22,61,9333.13,58.0,12.415870736837032,0.24162622691449315,9995.459285714285,3675.6826667467562,-0.18019218353811134,False
2017-02-23,59,8571.86,56.714285714285715,11.1660789304625,0.2047016056351314,9833.151428571427,3685.4795236375508,-0.34223265126882,False
2017-02-24,62,7898.75,56.42857142857143,10.959465776664937,0.5083668022661598,9277.77,3303.6452734214704,-0.41742375039309154,False
2017-02-25,42,5012.3099999999995,56.214285714285715,11.226195817260287,-1.2661711897481103,9261.995714285713,3324.9019844170207,-1.2781386441473828,False
2017-02-26,45,6496.46,54.92857142857143,11.4183676976668,-0.8695263361154685,8537.005,2623.50155210038,-0.7777944702820302,False
2017-02-27,43,6836.7699999999995,52.57142857142857,10.05916563074755,-0.951513169459291,8104.926428571429,2334.364860100261,-0.543255448300812,False
2017-02-28,55,12582.52,51.42857142857143,8.608710130437057,0.4148622171399853,7978.771428571427,1993.8717723520865,2.3089491687811625,True
2017-03-01,95,14654.69,53.92857142857143,14.414011803232851,2.849409944441481,8451.855,2676.3007451783774,2.3176898228553076,True
2017-03-02,68,12883.06,55.07142857142857,14.876229287094144,0.8690758376376733,8839.55357142857,2904.2632759938087,1.3922657983504554,False
2017-03-03,72,13919.14,57.0,15.216387926786746,0.9857792842934939,9258.120714285713,3191.239878859399,1.4605668839223112,False
2017-03-04,77,14590.54,58.785714285714285,16.02967714742095,1.136285250586987,9696.259999999998,3480.681575812419,1.4061269016996012,False
2017-03-05,72,8450.31,61.07142857142857,15.414599901064262,0.7089753544506138,9980.021428571428,3170.6355637094844,-0.4824620798682215,False
2017-03-06,99,12421.31,63.642857142857146,18.462465636058415,1.9150823922503621,10213.164999999999,3225.0238496858165,0.6846910605684727,False
2017-03-07,81,13730.64,66.5,17.77097893498535,0.8159370428071442,10527.249285714288,3344.6603731538453,0.9577626296523124,False
2017-03-08,78,16592.07,67.71428571428571,17.94619553180938,0.5731417707715826,11045.744999999999,3690.113499404655,1.5030228747421503,False
2017-03-09,92,13804.61,70.07142857142857,18.85762153904599,1.162849269361294,11419.512857142856,3685.2678082508032,0.6471977796341539,False
2017-03-10,88,14518.92,71.92857142857143,19.277185741437766,0.8337020137167543,11892.382142857141,3622.9573886816215,0.7249706732263403,False
2017-03-11,71,12503.97,74.0,17.267131960862745,-0.1737404918662651,12427.500714285712,3033.9791559282585,0.02520428842263788,False
2017-03-12,64,7853.18,75.35714285714286,15.465132707815066,-0.7343708632648012,12524.409285714284,2845.794089360282,-1.6414502030132294,False
2017-03-13,111,19306.06,80.21428571428571,15.197057262856895,2.02576813084449,13415.072857142859,2879.8594435397463,2.0455814800517844,False
2017-03-14,99,16542.98,83.35714285714286,14.090952595724227,1.1101348213749456,13697.962857142857,2984.4076811383134,0.9532937342434382,False
2017-03-15,107,17215.93,84.21428571428571,15.176796922775477,1.5013519915734186,13880.90857142857,3122.8581312781585,1.0679388202647666,False
2017-03-16,103,16653.72,86.71428571428571,15.183131183240008,1.0726189538355158,14150.24142857143,3192.013791913662,0.7842944093069527,False
2017-03-17,65,13611.28,86.21428571428571,15.807391510734114,-1.3420484777567512,14128.25142857143,3194.787561623698,-0.16181715328473573,False
2017-03-18,73,17943.07,85.92857142857143,16.02144853584768,-0.8069539654697266,14367.717857142856,3353.7922273454487,1.066062504917623,False
2017-03-19,56,7728.08,84.78571428571429,17.585739727354213,-1.6368782167825888,14316.130000000001,3455.8179125687116,-1.9063649088800225,False
2017-03-20,116,19607.3,86.0,19.15925163144233,1.565823163508478,14829.414999999999,3679.1771973358595,1.2986286725900915,False
2017-03-21,93,13236.72,86.85714285714286,19.186762836181376,0.3201612067291136,14794.134999999998,3692.86659975845,-0.4217360573224794,False
2017-03-22,105,16390.14,88.78571428571429,19.580911314647505,0.8280659390023696,14779.71142857143,3685.6914344631077,0.4369406935073931,False
2017-03-23,111,18795.93,90.14285714285714,20.459555386014856,1.0194328500119694,15136.234285714285,3822.9654891009855,0.9572923754397624,False
2017-03-24,77,11670.44,89.35714285714286,20.75723096568134,-0.5953175005651457,14932.77142857143,3932.5753934322183,-0.8295661499636698,False
2017-03-25,75,11064.27,89.64285714285714,20.51118697708141,-0.7138961367383873,14829.935714285715,4018.8509099276584,-0.9370006000928008,False
2017-03-26,64,7642.02,89.64285714285714,20.51118697708141,-1.2501888443369806,14814.852857142856,4047.3442517065405,-1.7722319652247198,False
2017-03-27,109,18732.59,89.5,20.35738384279964,0.957883397521981,14773.890714285712,4001.030382232257,0.9894199512440716,False
2017-03-28,102,14626.67,89.71428571428571,20.480491924037185,0.5998739840469852,14637.011428571428,3968.499691784051,-0.002605878637923983,False
2017-03-29,74,10209.11,87.35714285714286,20.235563297769225,-0.6600825813737222,14136.524285714286,4059.0405667116693,-0.967572070583168,False
2017-03-30,74,11435.0,85.28571428571429,19.99395513044492,-0.5644563175261639,13763.75857142857,4049.7116089398783,-0.575043063878365,False
2017-03-31,70,13753.279999999999,85.64285714285714,19.645344497859117,-0.79626280641512,13773.901428571427,4049.478155388301,-0.005092366912509311,False
2017-04-01,67,19053.91,85.21428571428571,20.004532453454683,-0.9105079439704772,13853.247142857144,4147.1578483312915,1.2540306029671542,False
2017-04-02,65,10608.62,85.85714285714286,19.118485387616,-1.0909411720790956,14059.0,3882.932974319997,-0.8886014831621581,False
2017-04-03,72,10776.9,82.71428571428571,17.31352770980671,-0.6188389734240547,13428.257142857143,3620.6886943071368,-0.7322797861704906,False
2017-04-04,96,14152.99,82.92857142857143,17.468495975565688,0.7482858621436225,13493.705,3625.2385534572863,0.18185975633831286,False
2017-04-05,96,20774.55,82.28571428571429,16.744361032109566,0.8190390596563655,13806.87714285714,4058.219603311149,1.7169284903798339,False
2017-04-06,95,25242.81,81.14285714285714,15.098941087971204,0.9177559390692874,14267.368571428571,4938.234513652483,2.222543582778054,True
